"","V1","V2","V3"
"27059",-0.312,-0.028,"3"
"27060",1.074,1.728,"3"
"27061",0.259,-0.750,"3"
"27062",-0.160,0.053,"3"
"27063",-0.358,-0.105,"3"
"27064",-0.196,-0.537,"3"
"27065",0.056,1.504,"3"
"27066",-0.194,0.001,"3"
"27067",-0.894,1.745,"3"
"27068",0.707,1.333,"3"
"27069",1.402,-0.531,"3"
"27070",-0.204,-0.862,"3"
"27071",-0.275,0.022,"3"
"27072",-0.440,-0.169,"3"
"27073",0.188,1.901,"3"
"27074",0.822,-0.280,"3"
"27075",1.028,1.223,"3"
"27076",-0.433,-0.614,"3"
"27077",-0.286,-0.188,"3"
"27078",-0.391,-0.269,"3"
"27079",-0.675,1.456,"3"
"27080",0.138,-1.003,"3"
"27081",0.826,-0.718,"3"
"27082",-0.278,-0.358,"3"
"27083",-0.480,-0.318,"3"
"27084",1.017,0.105,"3"
"27085",0.122,1.400,"3"
"27086",-0.302,-0.048,"3"
"27087",0.892,-0.484,"3"
"27088",0.890,-0.477,"3"
"27089",-0.359,-0.002,"3"
"27090",1.300,-0.430,"3"
"27091",-0.392,-0.395,"3"
"27092",0.003,-0.896,"3"
"27093",0.417,1.253,"3"
"27094",1.222,-0.176,"3"
"27095",1.365,-0.006,"3"
"27096",-0.416,-0.314,"3"
"27097",-0.184,0.084,"3"
"27098",-0.314,-0.005,"3"
"27099",-0.380,-0.270,"3"
"27100",-0.310,-0.023,"3"
"27101",-0.382,-0.455,"3"
"27102",0.974,0.004,"3"
"27103",0.747,0.899,"3"
"27104",1.523,0.807,"3"
"27105",-0.378,-0.377,"3"
"27106",0.231,-0.746,"3"
"27107",0.305,-0.853,"3"
"27108",1.188,0.194,"3"
"27109",1.318,-0.339,"3"
"27110",-0.161,-0.521,"3"
"27111",-0.317,1.822,"3"
"27112",0.321,-1.150,"3"
"27113",1.088,0.651,"3"
"27114",1.068,1.214,"3"
"27115",1.084,-0.170,"3"
"27116",1.418,0.257,"3"
"27117",-0.140,-0.666,"3"
"27118",0.051,-0.648,"3"
"27119",1.477,-0.021,"3"
"27120",-0.339,-0.047,"3"
"27121",-0.323,-0.045,"3"
"27122",1.010,-0.272,"3"
"27123",-0.021,1.873,"3"
"27124",-0.349,1.685,"3"
"27125",-0.075,0.064,"3"
"27126",0.789,-0.496,"3"
"27127",-0.340,-0.070,"3"
"27128",0.200,-0.896,"3"
"27129",-1.090,1.957,"3"
"27130",-0.443,-0.227,"3"
"27131",1.087,1.117,"3"
"27132",-0.228,0.033,"3"
"27133",1.251,0.178,"3"
"27134",0.358,-0.918,"3"
"27135",0.378,-0.603,"3"
"27136",-0.377,-0.002,"3"
"27137",0.323,1.782,"3"
"27138",1.029,0.779,"3"
"27139",-0.058,0.055,"3"
"27140",-0.072,0.070,"3"
"27141",0.685,-1.019,"3"
"27142",1.320,0.108,"3"
"27143",0.850,0.812,"3"
"27144",-0.006,0.010,"3"
"27145",-0.465,-0.176,"3"
"27146",1.250,0.861,"3"
"27147",-0.428,-0.238,"3"
"27148",0.139,-0.734,"3"
"27149",0.417,-0.518,"3"
"27150",-0.505,-0.245,"3"
"27151",-0.094,0.070,"3"
"27152",1.027,0.964,"3"
"27153",-0.107,0.087,"3"
"27154",1.102,-0.265,"3"
"27155",0.560,-0.554,"3"
"27156",0.644,-0.721,"3"
"27157",1.469,0.136,"3"
"27158",0.130,2.081,"3"
"27159",1.131,-0.269,"3"
"27160",-0.353,-0.367,"3"
"27161",1.044,0.122,"3"
"27162",-0.209,0.019,"3"
"27163",-0.604,1.718,"3"
"27164",-0.474,-0.149,"3"
"27165",-0.451,-0.095,"3"
"27166",1.115,0.448,"3"
"27167",-0.016,-0.742,"3"
"27168",1.138,0.363,"3"
"27169",-0.437,-0.055,"3"
"27170",-0.169,0.068,"3"
"27171",-0.083,1.417,"3"
"27172",0.822,1.243,"3"
"27173",-0.095,0.068,"3"
"27174",-0.962,1.793,"3"
"27175",-0.503,-0.357,"3"
"27176",0.550,-0.998,"3"
"27177",-0.420,-0.532,"3"
"27178",-0.489,-0.255,"3"
"27179",1.369,-0.140,"3"
"27180",-0.371,-0.152,"3"
"27181",-0.365,1.423,"3"
"27182",-0.198,0.054,"3"
"27183",0.014,-0.607,"3"
"27184",1.055,0.437,"3"
"27185",-0.104,-0.699,"3"
"27186",0.161,1.516,"3"
"27187",0.903,1.302,"3"
"27188",-0.073,0.057,"3"
"27189",-0.185,0.074,"3"
"27190",0.910,-0.814,"3"
"27191",-0.222,-0.441,"3"
"27192",-0.478,-0.209,"3"
"27193",-0.276,-0.146,"3"
"27194",0.707,0.594,"3"
"27195",1.301,-0.151,"3"
"27196",-0.306,1.739,"3"
"27197",1.613,0.634,"3"
"27198",0.435,-0.959,"3"
"27199",-0.424,1.029,"3"
"27200",-0.312,-0.063,"3"
"27201",1.312,0.677,"3"
"27202",-0.409,-0.049,"3"
"27203",-0.001,-0.844,"3"
"27204",1.080,1.476,"3"
"27205",1.471,0.078,"3"
"27206",-0.370,-0.023,"3"
"27207",1.337,0.298,"3"
"27208",0.642,-0.653,"3"
"27209",0.022,-0.696,"3"
"27210",-0.422,-0.302,"3"
"27211",0.711,1.740,"3"
"27212",-0.205,0.064,"3"
"27213",-0.004,0.006,"3"
"27214",1.094,-0.618,"3"
"27215",-0.335,-0.362,"3"
"27216",-0.064,0.062,"3"
"27217",1.643,0.427,"3"
"27218",-0.099,-0.636,"3"
"27219",-0.389,-0.074,"3"
"27220",-0.244,0.002,"3"
"27221",1.452,0.373,"3"
"27222",0.501,-0.822,"3"
"27223",0.787,1.101,"3"
"27224",1.578,0.160,"3"
"27225",-0.184,0.064,"3"
"27226",-0.152,1.481,"3"
"27227",-0.469,1.261,"3"
"27228",0.760,1.213,"3"
"27229",0.888,-0.532,"3"
"27230",0.793,-0.581,"3"
"27231",-0.050,-0.926,"3"
"27232",1.684,-0.037,"3"
"27233",0.269,-0.691,"3"
"27234",0.949,0.196,"3"
"27235",-0.049,1.851,"3"
"27236",1.648,0.345,"3"
"27237",0.599,-0.707,"3"
"27238",-0.726,1.685,"3"
"27239",1.379,0.580,"3"
"27240",-0.451,-0.621,"3"
"27241",-0.122,0.069,"3"
"27242",1.277,0.764,"3"
"27243",-0.071,0.073,"3"
"27244",-0.314,-0.034,"3"
"27245",-0.271,0.022,"3"
"27246",-0.386,-0.520,"3"
"27247",-0.161,-0.675,"3"
"27248",0.927,-0.442,"3"
"27249",1.104,-0.132,"3"
"27250",1.254,-0.090,"3"
"27251",0.823,0.817,"3"
"27252",0.578,1.716,"3"
"27253",-0.365,-0.289,"3"
"27254",0.990,-0.570,"3"
"27255",0.537,-0.917,"3"
"27256",-0.230,-0.791,"3"
"27257",-0.215,-0.597,"3"
"27258",-0.022,0.030,"3"
"27259",1.176,0.604,"3"
"27260",-0.280,-0.165,"3"
"27261",-0.143,0.082,"3"
"27262",1.155,0.124,"3"
"27263",-0.437,-0.544,"3"
"27264",-0.386,-0.367,"3"
"27265",0.662,1.081,"3"
"27266",-0.013,0.019,"3"
"27267",1.479,0.223,"3"
"27268",0.662,-0.633,"3"
"27269",-0.159,0.065,"3"
"27270",0.557,-0.691,"3"
"27271",0.380,-0.776,"3"
"27272",-0.137,0.081,"3"
"27273",-0.352,-0.008,"3"
"27274",0.671,1.519,"3"
"27275",1.134,-0.197,"3"
"27276",-0.049,0.051,"3"
"27277",-0.174,0.077,"3"
"27278",1.192,-0.486,"3"
"27279",0.915,-0.338,"3"
"27280",-0.255,0.057,"3"
"27281",-0.364,-0.055,"3"
"27282",0.900,-0.641,"3"
"27283",-0.013,0.019,"3"
"27284",-0.367,-0.069,"3"
"27285",0.736,-0.691,"3"
"27286",0.172,-1.004,"3"
"27287",-0.067,0.066,"3"
"27288",-0.390,-0.102,"3"
"27289",1.069,-0.737,"3"
"27290",0.965,-0.281,"3"
"27291",-0.020,0.027,"3"
"27292",1.282,0.861,"3"
"27293",0.219,-0.723,"3"
"27294",1.161,-0.635,"3"
"27295",-0.194,1.790,"3"
"27296",-0.670,1.441,"3"
"27297",1.303,-0.464,"3"
"27298",0.518,1.267,"3"
"27299",1.104,-0.362,"3"
"27300",-0.413,-0.244,"3"
"27301",-0.463,1.914,"3"
"27302",1.329,-0.147,"3"
"27303",-0.288,0.041,"3"
"27304",1.215,-0.133,"3"
"27305",-0.382,-0.327,"3"
"27306",0.709,1.150,"3"
"27307",-0.239,0.040,"3"
"27308",0.929,1.253,"3"
"27309",1.043,0.476,"3"
"27310",0.245,-0.770,"3"
"27311",-0.252,-0.577,"3"
"27312",-0.402,-0.222,"3"
"27313",-0.546,-0.278,"3"
"27314",0.569,-0.622,"3"
"27315",1.647,0.938,"3"
"27316",1.000,0.002,"3"
"27317",-0.425,-0.204,"3"
"27318",-0.010,0.016,"3"
"27319",-0.404,-0.123,"3"
"27320",0.845,-0.259,"3"
"27321",0.750,-0.743,"3"
"27322",0.053,-0.879,"3"
"27323",1.225,0.152,"3"
"27324",0.038,-0.818,"3"
"27325",1.285,-0.106,"3"
"27326",0.377,-0.846,"3"
"27327",0.668,-0.934,"3"
"27328",0.902,-0.486,"3"
"27329",0.700,1.074,"3"
"27330",0.348,1.761,"3"
"27331",-0.236,0.901,"3"
"27332",0.344,-0.781,"3"
"27333",-0.329,-0.504,"3"
"27334",0.973,-0.488,"3"
"27335",1.550,0.154,"3"
"27336",-0.383,-0.261,"3"
"27337",-0.999,1.948,"3"
"27338",0.022,-0.719,"3"
"27339",0.687,1.512,"3"
"27340",1.487,0.860,"3"
"27341",1.259,-0.364,"3"
"27342",-0.208,0.069,"3"
"27343",-0.295,-0.116,"3"
"27344",1.165,0.401,"3"
"27345",-0.015,-0.621,"3"
"27346",1.339,-0.158,"3"
"27347",0.539,-0.980,"3"
"27348",-0.263,-0.337,"3"
"27349",-0.017,0.022,"3"
"27350",-0.218,-0.636,"3"
"27351",-0.103,-0.670,"3"
"27352",0.917,1.255,"3"
"27353",0.296,-0.906,"3"
"27354",-0.052,1.611,"3"
"27355",1.463,0.754,"3"
"27356",0.817,1.244,"3"
"27357",0.725,-0.647,"3"
"27358",0.597,-0.896,"3"
"27359",-0.246,1.839,"3"
"27360",-0.041,0.044,"3"
"27361",-0.071,0.060,"3"
"27362",1.116,0.264,"3"
"27363",1.078,-0.339,"3"
"27364",0.787,1.438,"3"
"27365",0.151,1.794,"3"
"27366",-0.172,1.864,"3"
"27367",0.782,-0.141,"3"
"27368",-0.160,0.092,"3"
"27369",-0.436,-0.385,"3"
"27370",-0.736,1.526,"3"
"27371",0.213,-0.743,"3"
"27372",0.736,1.655,"3"
"27373",-0.256,-0.000,"3"
"27374",-0.402,-0.318,"3"
"27375",-0.399,-0.124,"3"
"27376",0.939,-0.378,"3"
"27377",-0.255,-0.180,"3"
"27378",1.009,-0.074,"3"
"27379",1.138,0.139,"3"
"27380",-0.403,-0.072,"3"
"27381",-0.079,0.053,"3"
"27382",1.212,1.134,"3"
"27383",-0.136,-0.699,"3"
"27384",0.200,-0.950,"3"
"27385",-0.402,-0.113,"3"
"27386",1.145,0.174,"3"
"27387",-0.395,-0.368,"3"
"27388",-0.428,-0.305,"3"
"27389",1.093,0.458,"3"
"27390",1.333,1.052,"3"
"27391",0.890,-0.581,"3"
"27392",-0.054,0.051,"3"
"27393",0.652,1.632,"3"
"27394",-0.885,1.572,"3"
"27395",0.930,-0.494,"3"
"27396",1.078,0.826,"3"
"27397",-0.398,-0.423,"3"
"27398",-0.352,-0.175,"3"
"27399",0.112,-0.864,"3"
"27400",0.912,-0.208,"3"
"27401",0.731,0.660,"3"
"27402",-0.319,-0.057,"3"
"27403",-0.308,-0.472,"3"
"27404",-0.262,-0.667,"3"
"27405",0.856,1.434,"3"
"27406",0.299,1.464,"3"
"27407",0.627,-0.900,"3"
"27408",0.586,1.883,"3"
"27409",0.590,-0.765,"3"
"27410",0.452,1.305,"3"
"27411",-0.098,-0.858,"3"
"27412",-0.695,1.705,"3"
"27413",-0.403,-0.765,"3"
"27414",-0.354,-0.364,"3"
"27415",0.576,1.247,"3"
"27416",0.802,-0.561,"3"
"27417",1.477,-0.194,"3"
"27418",-0.386,-0.104,"3"
"27419",-0.281,0.063,"3"
"27420",-0.238,-0.621,"3"
"27421",0.055,1.614,"3"
"27422",-0.129,-0.796,"3"
"27423",1.346,-0.168,"3"
"27424",0.535,-0.793,"3"
"27425",-0.274,0.058,"3"
"27426",0.847,-0.639,"3"
"27427",-0.292,-0.085,"3"
"27428",0.666,1.075,"3"
"27429",0.932,-0.652,"3"
"27430",0.114,-0.871,"3"
"27431",1.156,-0.669,"3"
"27432",0.325,1.445,"3"
"27433",-0.000,0.000,"3"
"27434",1.279,-0.351,"3"
"27435",0.109,-1.039,"3"
"27436",-0.336,-0.042,"3"
"27437",1.315,0.282,"3"
"27438",-0.349,0.017,"3"
"27439",0.984,-0.531,"3"
"27440",0.109,1.353,"3"
"27441",1.233,0.094,"3"
"27442",0.806,0.618,"3"
"27443",-0.033,0.039,"3"
"27444",-0.313,0.028,"3"
"27445",1.220,-0.134,"3"
"27446",0.600,1.265,"3"
"27447",-0.397,-0.075,"3"
"27448",0.334,1.902,"3"
"27449",-0.431,-0.423,"3"
"27450",-0.104,0.082,"3"
"27451",1.292,-0.701,"3"
"27452",0.232,-0.629,"3"
"27453",0.402,1.094,"3"
"27454",0.827,0.788,"3"
"27455",0.346,1.378,"3"
"27456",-0.153,2.029,"3"
"27457",0.516,-0.562,"3"
"27458",0.166,2.050,"3"
"27459",-0.031,0.038,"3"
"27460",-0.015,0.022,"3"
"27461",1.193,-0.368,"3"
"27462",0.270,-0.551,"3"
"27463",1.151,-0.149,"3"
"27464",1.196,-0.302,"3"
"27465",-0.461,-0.196,"3"
"27466",-0.423,-0.170,"3"
"27467",1.332,-0.256,"3"
"27468",0.396,-0.841,"3"
"27469",0.696,0.677,"3"
"27470",1.094,-0.439,"3"
"27471",-0.365,0.003,"3"
"27472",0.391,1.753,"3"
"27473",0.207,-0.807,"3"
"27474",1.084,-0.322,"3"
"27475",-0.113,-0.662,"3"
"27476",-0.387,-0.270,"3"
"27477",0.474,1.664,"3"
"27478",-0.463,-0.264,"3"
"27479",0.921,-0.663,"3"
"27480",-0.055,0.053,"3"
"27481",-0.409,-0.241,"3"
"27482",-0.188,0.054,"3"
"27483",0.194,-0.771,"3"
"27484",0.573,1.816,"3"
"27485",1.491,0.210,"3"
"27486",-0.169,-0.347,"3"
"27487",1.004,1.274,"3"
"27488",0.874,-0.681,"3"
"27489",1.184,-0.357,"3"
"27490",-0.393,-0.211,"3"
"27491",1.340,0.902,"3"
"27492",-0.377,-0.073,"3"
"27493",1.284,-0.091,"3"
"27494",-0.814,2.043,"3"
"27495",-0.323,0.050,"3"
"27496",0.649,1.117,"3"
"27497",-0.335,-0.473,"3"
"27498",1.109,0.023,"3"
"27499",0.297,1.129,"3"
"27500",0.981,1.332,"3"
"27501",1.503,0.186,"3"
"27502",-0.149,1.941,"3"
"27503",-0.379,2.063,"3"
"27504",-0.351,-0.151,"3"
"27505",1.475,1.001,"3"
"27506",0.861,-0.120,"3"
"27507",1.354,0.075,"3"
"27508",-0.073,0.065,"3"
"27509",-0.242,0.060,"3"
"27510",0.636,1.001,"3"
"27511",0.207,-0.853,"3"
"27512",0.889,-0.706,"3"
"27513",-0.112,0.062,"3"
"27514",-0.141,1.584,"3"
"27515",0.350,-0.784,"3"
"27516",-0.623,1.729,"3"
"27517",1.200,1.258,"3"
"27518",-0.411,-0.025,"3"
"27519",1.159,-0.222,"3"
"27520",-0.367,-0.033,"3"
"27521",1.453,0.056,"3"
"27522",-0.204,0.067,"3"
"27523",-0.116,1.890,"3"
"27524",-0.300,0.033,"3"
"27525",-0.353,-0.454,"3"
"27526",-0.158,0.084,"3"
"27527",-0.824,1.832,"3"
"27528",-0.298,-0.726,"3"
"27529",0.819,-0.638,"3"
"27530",1.374,0.561,"3"
"27531",-0.408,-0.289,"3"
"27532",0.980,1.492,"3"
"27533",-0.174,0.086,"3"
"27534",-0.425,-0.087,"3"
"27535",-0.228,0.020,"3"
"27536",-0.120,0.085,"3"
"27537",0.698,1.223,"3"
"27538",0.500,-0.590,"3"
"27539",-0.281,-0.722,"3"
"27540",-0.152,0.031,"3"
"27541",-0.104,0.069,"3"
"27542",-0.621,1.635,"3"
"27543",0.672,-0.639,"3"
"27544",-0.689,1.529,"3"
"27545",0.228,1.334,"3"
"27546",-0.284,-0.038,"3"
"27547",0.571,1.460,"3"
"27548",0.941,-0.492,"3"
"27549",-0.275,0.007,"3"
"27550",-0.366,0.006,"3"
"27551",0.335,-1.053,"3"
"27552",0.927,-0.282,"3"
"27553",-0.116,0.073,"3"
"27554",-0.133,0.069,"3"
"27555",-0.333,0.014,"3"
"27556",-0.270,-0.509,"3"
"27557",-0.264,-0.546,"3"
"27558",-0.940,1.720,"3"
"27559",1.190,0.070,"3"
"27560",0.098,-0.608,"3"
"27561",1.000,0.092,"3"
"27562",0.587,-0.435,"3"
"27563",-0.419,-0.085,"3"
"27564",-0.050,0.053,"3"
"27565",0.445,-0.890,"3"
"27566",-0.121,0.073,"3"
"27567",-0.003,0.005,"3"
"27568",-0.412,-0.114,"3"
"27569",-0.165,0.054,"3"
"27570",1.104,-0.846,"3"
"27571",1.296,0.933,"3"
"27572",-0.278,2.118,"3"
"27573",0.075,1.329,"3"
"27574",0.000,2.101,"3"
"27575",-0.122,1.860,"3"
"27576",0.005,2.374,"3"
"27577",-0.459,-0.136,"3"
"27578",1.066,0.556,"3"
"27579",-0.175,0.058,"3"
"27580",0.247,1.793,"3"
"27581",-0.342,-0.033,"3"
"27582",0.317,-0.782,"3"
"27583",-0.334,-0.189,"3"
"27584",-0.710,1.347,"3"
"27585",-0.293,-0.007,"3"
"27586",0.773,-0.920,"3"
"27587",1.230,0.040,"3"
"27588",-0.052,-0.666,"3"
"27589",1.315,0.198,"3"
"27590",0.667,-0.981,"3"
"27591",-0.294,2.200,"3"
"27592",-0.486,-0.377,"3"
"27593",0.003,-0.631,"3"
"27594",-0.042,0.051,"3"
"27595",-0.688,1.274,"3"
"27596",-0.445,-0.014,"3"
"27597",-0.001,0.003,"3"
"27598",1.229,0.149,"3"
"27599",-0.027,-0.747,"3"
"27600",0.923,-0.070,"3"
"27601",1.187,0.643,"3"
"27602",-0.142,-0.554,"3"
"27603",-0.143,0.085,"3"
"27604",1.375,-0.040,"3"
"27605",1.119,0.387,"3"
"27606",0.335,1.391,"3"
"27607",0.660,-0.448,"3"
"27608",-0.079,-1.047,"3"
"27609",1.272,0.166,"3"
"27610",-0.338,-0.060,"3"
"27611",-0.519,1.578,"3"
"27612",0.310,-0.885,"3"
"27613",-0.340,-0.142,"3"
"27614",-0.346,-0.515,"3"
"27615",-0.235,0.057,"3"
"27616",1.045,1.167,"3"
"27617",-0.444,-0.420,"3"
"27618",0.365,-0.879,"3"
"27619",-0.411,-0.016,"3"
"27620",1.351,0.230,"3"
"27621",0.731,0.767,"3"
"27622",-0.361,-0.022,"3"
"27623",1.118,-0.450,"3"
"27624",-0.225,0.066,"3"
"27625",0.958,-0.818,"3"
"27626",-0.499,-0.141,"3"
"27627",0.801,-0.981,"3"
"27628",-0.676,1.704,"3"
"27629",-0.245,0.051,"3"
"27630",-0.041,-0.510,"3"
"27631",0.708,-0.633,"3"
"27632",-0.023,0.031,"3"
"27633",0.384,-0.891,"3"
"27634",-0.277,-0.629,"3"
"27635",-0.223,2.327,"3"
"27636",0.372,1.133,"3"
"27637",-0.012,1.297,"3"
"27638",-0.051,0.051,"3"
"27639",0.532,-1.006,"3"
"27640",0.916,-0.714,"3"
"27641",0.892,1.264,"3"
"27642",0.617,-0.979,"3"
"27643",1.196,1.566,"3"
"27644",-0.004,0.007,"3"
"27645",-0.144,0.083,"3"
"27646",1.376,-0.069,"3"
"27647",0.997,0.005,"3"
"27648",0.080,-0.807,"3"
"27649",-0.161,0.091,"3"
"27650",-0.093,0.077,"3"
"27651",-0.917,1.652,"3"
"27652",-0.217,-0.734,"3"
"27653",0.663,-0.905,"3"
"27654",0.546,1.520,"3"
"27655",-0.314,-0.395,"3"
"27656",-0.005,0.008,"3"
"27657",0.665,-0.596,"3"
"27658",0.463,-0.897,"3"
"27659",-0.160,0.063,"3"
"27660",0.703,1.374,"3"
"27661",-0.186,-0.549,"3"
"27662",-0.924,1.633,"3"
"27663",-0.281,-0.325,"3"
"27664",-0.222,-0.710,"3"
"27665",0.743,-0.909,"3"
"27666",-0.883,1.558,"3"
"27667",-0.369,-0.015,"3"
"27668",-0.242,1.929,"3"
"27669",1.444,0.721,"3"
"27670",-0.277,-0.533,"3"
"27671",-0.188,0.071,"3"
"27672",0.295,-0.980,"3"
"27673",0.103,-0.811,"3"
"27674",1.459,-0.249,"3"
"27675",1.266,0.192,"3"
"27676",-0.125,-0.696,"3"
"27677",0.805,1.286,"3"
"27678",0.470,-0.733,"3"
"27679",0.375,1.086,"3"
"27680",-0.057,-0.560,"3"
"27681",-0.100,0.072,"3"
"27682",-0.349,0.011,"3"
"27683",0.816,0.748,"3"
"27684",1.265,-0.053,"3"
"27685",-0.017,0.023,"3"
"27686",-0.081,0.067,"3"
"27687",-0.373,0.034,"3"
"27688",-0.387,-0.140,"3"
"27689",-0.305,0.024,"3"
"27690",0.062,-0.518,"3"
"27691",0.331,-0.944,"3"
"27692",0.744,1.587,"3"
"27693",-0.389,-0.296,"3"
"27694",1.281,-0.482,"3"
"27695",-0.124,1.582,"3"
"27696",1.241,-0.217,"3"
"27697",1.046,0.007,"3"
"27698",-0.201,0.098,"3"
"27699",0.551,-0.584,"3"
"27700",1.209,-0.431,"3"
"27701",0.260,1.630,"3"
"27702",1.058,0.000,"3"
"27703",-0.416,-0.582,"3"
"27704",0.403,-0.578,"3"
"27705",-0.329,-0.053,"3"
"27706",0.657,-0.782,"3"
"27707",-0.420,-0.313,"3"
"27708",0.342,-0.908,"3"
"27709",0.365,1.829,"3"
"27710",-0.084,0.066,"3"
"27711",-0.320,0.050,"3"
"27712",-0.324,-0.704,"3"
"27713",0.680,-0.231,"3"
"27714",-0.142,-0.801,"3"
"27715",1.060,1.174,"3"
"27716",-0.413,-0.058,"3"
"27717",-0.247,-0.265,"3"
"27718",-0.333,-0.087,"3"
"27719",-0.092,0.063,"3"
"27720",-0.131,0.084,"3"
"27721",-0.491,-0.223,"3"
"27722",-0.099,0.075,"3"
"27723",-0.319,0.060,"3"
"27724",-0.300,-0.148,"3"
"27725",1.197,-0.381,"3"
"27726",1.096,1.521,"3"
"27727",0.871,-0.876,"3"
"27728",-0.073,0.063,"3"
"27729",1.138,-0.671,"3"
"27730",1.026,1.173,"3"
"27731",-0.372,-0.210,"3"
"27732",-0.378,-0.014,"3"
"27733",-0.118,0.068,"3"
"27734",0.484,1.187,"3"
"27735",-0.486,-0.269,"3"
"27736",-0.285,1.690,"3"
"27737",-0.029,0.034,"3"
"27738",0.195,-0.649,"3"
"27739",-0.436,-0.497,"3"
"27740",-0.016,0.023,"3"
"27741",-0.297,-0.125,"3"
"27742",-0.149,0.080,"3"
"27743",0.709,1.575,"3"
"27744",1.125,0.988,"3"
"27745",-0.074,1.717,"3"
"27746",-0.274,0.046,"3"
"27747",0.595,-0.932,"3"
"27748",-0.242,1.806,"3"
"27749",0.521,1.443,"3"
"27750",-0.325,1.741,"3"
"27751",0.613,-0.600,"3"
"27752",0.698,-0.404,"3"
"27753",1.184,0.344,"3"
"27754",-0.414,-0.009,"3"
"27755",0.031,-0.772,"3"
"27756",-0.152,0.072,"3"
"27757",-0.435,-0.415,"3"
"27758",-0.151,0.098,"3"
"27759",-0.169,0.072,"3"
"27760",1.190,0.578,"3"
"27761",1.319,-0.555,"3"
"27762",0.454,1.514,"3"
"27763",-0.326,-0.092,"3"
"27764",0.206,-0.999,"3"
"27765",0.473,1.404,"3"
"27766",0.914,-0.691,"3"
"27767",-0.307,-0.471,"3"
"27768",1.268,-0.444,"3"
"27769",0.872,-0.398,"3"
"27770",-0.442,-0.421,"3"
"27771",-0.088,0.083,"3"
"27772",0.183,-1.191,"3"
"27773",0.367,1.419,"3"
"27774",0.463,0.986,"3"
"27775",-0.136,0.053,"3"
"27776",-0.097,-0.617,"3"
"27777",1.347,-0.299,"3"
"27778",1.279,-0.183,"3"
"27779",-0.147,0.091,"3"
"27780",0.761,1.661,"3"
"27781",0.125,-0.624,"3"
"27782",0.027,-0.658,"3"
"27783",1.004,-0.122,"3"
"27784",-0.190,-0.574,"3"
"27785",1.111,1.003,"3"
"27786",0.753,1.383,"3"
"27787",-0.212,-0.525,"3"
"27788",0.792,0.365,"3"
"27789",1.207,0.740,"3"
"27790",-0.022,1.700,"3"
"27791",0.825,-0.700,"3"
"27792",-0.265,-0.124,"3"
"27793",0.682,-0.801,"3"
"27794",-0.292,-0.044,"3"
"27795",-0.947,1.853,"3"
"27796",0.527,1.559,"3"
"27797",-0.294,0.036,"3"
"27798",-0.053,0.059,"3"
"27799",-0.485,1.845,"3"
"27800",-0.283,-0.385,"3"
"27801",1.010,-0.455,"3"
"27802",0.297,-0.842,"3"
"27803",0.099,-0.767,"3"
"27804",-0.000,0.000,"3"
"27805",0.693,-0.690,"3"
"27806",1.168,0.683,"3"
"27807",0.985,-0.503,"3"
"27808",-0.909,1.703,"3"
"27809",-0.361,-0.419,"3"
"27810",1.121,-0.693,"3"
"27811",-0.981,1.720,"3"
"27812",-0.138,-0.781,"3"
"27813",-0.303,-0.314,"3"
"27814",-0.092,1.777,"3"
"27815",-0.203,-0.174,"3"
"27816",-0.424,-0.170,"3"
"27817",-0.099,0.083,"3"
"27818",-0.183,0.090,"3"
"27819",-0.396,-0.173,"3"
"27820",-0.159,0.082,"3"
"27821",-0.299,0.040,"3"
"27822",-0.061,0.059,"3"
"27823",1.219,-0.509,"3"
"27824",0.111,2.031,"3"
"27825",0.559,-0.925,"3"
"27826",1.347,0.848,"3"
"27827",-0.291,-0.519,"3"
"27828",-0.346,-0.547,"3"
"27829",-0.488,-0.354,"3"
"27830",0.902,0.991,"3"
"27831",-0.020,-0.744,"3"
"27832",0.631,-0.534,"3"
"27833",0.144,1.670,"3"
"27834",1.226,0.411,"3"
"27835",-0.124,0.073,"3"
"27836",-0.296,-0.499,"3"
"27837",0.898,-0.327,"3"
"27838",-0.333,-0.142,"3"
"27839",1.369,-0.442,"3"
"27840",-0.424,-0.218,"3"
"27841",-0.237,0.038,"3"
"27842",1.267,-0.286,"3"
"27843",-0.269,0.049,"3"
"27844",0.221,1.614,"3"
"27845",-0.455,-0.451,"3"
"27846",1.372,0.912,"3"
"27847",0.242,-0.832,"3"
"27848",-0.146,0.079,"3"
"27849",1.056,-0.271,"3"
"27850",-0.333,-0.259,"3"
"27851",-0.435,1.695,"3"
"27852",0.971,-0.535,"3"
"27853",-0.274,0.041,"3"
"27854",-0.383,-0.627,"3"
"27855",0.984,-0.618,"3"
"27856",-0.221,0.051,"3"
"27857",0.728,1.863,"3"
"27858",1.234,0.090,"3"
"27859",-0.130,-0.898,"3"
"27860",-0.302,-0.067,"3"
"27861",0.842,-0.512,"3"
"27862",-0.035,-0.691,"3"
"27863",-0.009,0.014,"3"
"27864",-0.315,-0.060,"3"
"27865",-0.038,0.042,"3"
"27866",-0.345,-0.085,"3"
"27867",-0.452,1.586,"3"
"27868",0.896,-0.618,"3"
"27869",1.113,-0.261,"3"
"27870",1.364,-0.223,"3"
"27871",-0.326,-0.534,"3"
"27872",-0.095,0.065,"3"
"27873",0.191,-1.036,"3"
"27874",1.561,-0.058,"3"
"27875",-0.169,1.754,"3"
"27876",0.996,-0.536,"3"
"27877",-0.273,-0.002,"3"
"27878",0.857,1.710,"3"
"27879",-0.876,1.575,"3"
